"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))","HMDB0009617","53479913","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))","HMDB0009650","53479946","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0009682","52924862","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PS(16:0/18:0)","PS(16:0/18:0)","HMDB0012356","52926014",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:0/16:0)","PS(18:0/16:0)","HMDB0012376","52925997",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCCCC","1"
"PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0007951","52922332","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)","PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)","HMDB0008494","53479123","C00157","CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PE(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008944","53479589","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","PE(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008945","53479590","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","PE(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008976","52924241","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","PE(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009005","52924902","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PE(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009036","53479635","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","PE(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009037","53479636","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009069","52924897","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PE(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009070","53479651","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","PE(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0009100","53479662","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","PE(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0009101","52924373","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","PE(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","HMDB0009132","52924401","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","PE(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","HMDB0009165","52924429","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","PE(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","HMDB0009197","52924459","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))","PE(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009261","52924558","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))","PE(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))","HMDB0009292","52924586","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))","PE(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))","HMDB0009293","52924587","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","PE(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","HMDB0009324","53479750","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","PE(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0009357","52924616","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","PE(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","HMDB0009388","53479787","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","PE(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","HMDB0009389","52924645","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","PE(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","HMDB0009421","53479805","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","PE(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","HMDB0009422","53479806","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)","PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)","HMDB0009453","52924674","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))","PE(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))","HMDB0009584","52924810","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","PE(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","HMDB0009616","53479912","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","PE(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0009649","53479945","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"Coenzyme A","Coenzyme A","HMDB0001423","87642","C00010","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O","1"
"PG(16:0/18:0)","PG(16:0/18:0)","HMDB0010572","449008",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:0/16:0)","PG(18:0/16:0)","HMDB0010600","52927153",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCCCCCCCCCC","1"
"PE(20:2(11Z,14Z)/P-18:1(11Z))","PE(20:2(11Z,14Z)/P-18:1(11Z))","HMDB0009314","53479740","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:2(11Z,14Z)/P-18:1(9Z))","PE(20:2(11Z,14Z)/P-18:1(9Z))","HMDB0009315","53479741","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:3(5Z,8Z,11Z)/P-18:0)","PE(20:3(5Z,8Z,11Z)/P-18:0)","HMDB0009346","53479772","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PE(20:3(8Z,11Z,14Z)/P-18:0)","PE(20:3(8Z,11Z,14Z)/P-18:0)","HMDB0009379","53479784","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:0/20:3(5Z,8Z,11Z))","PE(P-18:0/20:3(5Z,8Z,11Z))","HMDB0011383","53480854",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PE(P-18:0/20:3(8Z,11Z,14Z))","PE(P-18:0/20:3(8Z,11Z,14Z))","HMDB0011384","52925088",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/20:2(11Z,14Z))","PE(P-18:1(11Z)/20:2(11Z,14Z))","HMDB0011415","53480875",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(9Z)/20:2(11Z,14Z))","PE(P-18:1(9Z)/20:2(11Z,14Z))","HMDB0011448","53480904",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(22:4(7Z,10Z,13Z,16Z)/P-18:0)","PE(22:4(7Z,10Z,13Z,16Z)/P-18:0)","HMDB0009610","53479906","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:0/22:4(7Z,10Z,13Z,16Z))","PE(P-18:0/22:4(7Z,10Z,13Z,16Z))","HMDB0011391","52925094",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(14:0/22:4(7Z,10Z,13Z,16Z))","PC(14:0/22:4(7Z,10Z,13Z,16Z))","HMDB0007889","52922238","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:0/20:4(5Z,8Z,11Z,14Z))","PC(16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0007982","10747814","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:0/20:4(8Z,11Z,14Z,17Z))","PC(16:0/20:4(8Z,11Z,14Z,17Z))","HMDB0007983","53478669","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(16:1(9Z)/20:3(5Z,8Z,11Z))","PC(16:1(9Z)/20:3(5Z,8Z,11Z))","HMDB0008013","53478679","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:1(9Z)/20:3(8Z,11Z,14Z))","PC(16:1(9Z)/20:3(8Z,11Z,14Z))","HMDB0008014","52922463","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:0/18:4(6Z,9Z,12Z,15Z))","PC(18:0/18:4(6Z,9Z,12Z,15Z))","HMDB0008042","24778833","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(11Z)/18:3(6Z,9Z,12Z))","PC(18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0008073","53478725","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:1(11Z)/18:3(9Z,12Z,15Z))","PC(18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0008074","53478727","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(9Z)/18:3(6Z,9Z,12Z))","PC(18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0008106","52922685","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:1(9Z)/18:3(9Z,12Z,15Z))","PC(18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0008107","24778941","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(18:2(9Z,12Z)/18:2(9Z,12Z))","PC(18:2(9Z,12Z)/18:2(9Z,12Z))","HMDB0008138","5288075","C00157","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:3(6Z,9Z,12Z)/18:1(11Z))","PC(18:3(6Z,9Z,12Z)/18:1(11Z))","HMDB0008169","53478807","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(6Z,9Z,12Z)/18:1(9Z))","PC(18:3(6Z,9Z,12Z)/18:1(9Z))","HMDB0008170","52922783","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/18:1(11Z))","PC(18:3(9Z,12Z,15Z)/18:1(11Z))","HMDB0008202","53478831","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/18:1(9Z))","PC(18:3(9Z,12Z,15Z)/18:1(9Z))","HMDB0008203","24778989","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:4(6Z,9Z,12Z,15Z)/18:0)","PC(18:4(6Z,9Z,12Z,15Z)/18:0)","HMDB0008234","52922901","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(5Z,8Z,11Z)/16:1(9Z))","PC(20:3(5Z,8Z,11Z)/16:1(9Z))","HMDB0008365","53478951","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(20:3(8Z,11Z,14Z)/16:1(9Z))","PC(20:3(8Z,11Z,14Z)/16:1(9Z))","HMDB0008398","52923223","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(5Z,8Z,11Z,14Z)/16:0)","PC(20:4(5Z,8Z,11Z,14Z)/16:0)","HMDB0008429","24779073","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/16:0)","PC(20:4(8Z,11Z,14Z,17Z)/16:0)","HMDB0008462","53479063","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:4(7Z,10Z,13Z,16Z)/14:0)","PC(22:4(7Z,10Z,13Z,16Z)/14:0)","HMDB0008623","52923613","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009210","52924469","C00350","CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009467","52924686","C00350","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009690","52924848","C00350","CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))","PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))","HMDB0008260","53478875","C00157","CCCCCC/C=C\CCCCCCCC/C=C\OC(COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))","PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))","HMDB0008261","53478877","C00157","CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)","PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)","HMDB0008521","53479139","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0011222","52923910",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","PC(P-18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0011280","53480751",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","PC(P-18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0011313","53480809",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))","PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))","HMDB0008194","53478827","C00157","CCCCCC/C=C\CCCCCCCC/C=C\OC(COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(6Z,9Z,12Z)/P-18:1(9Z))","PC(18:3(6Z,9Z,12Z)/P-18:1(9Z))","HMDB0008195","53478829","C00157","CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/P-18:1(11Z))","PC(18:3(9Z,12Z,15Z)/P-18:1(11Z))","HMDB0008227","53478851","C00157","CCCCCC/C=C\CCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/P-18:1(9Z))","PC(18:3(9Z,12Z,15Z)/P-18:1(9Z))","HMDB0008228","53478853","C00157","CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:4(6Z,9Z,12Z,15Z)/dm18:0)","PC(18:4(6Z,9Z,12Z,15Z)/dm18:0)","HMDB08259","53478873","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(5Z,8Z,11Z,14Z)/P-16:0)","PC(20:4(5Z,8Z,11Z,14Z)/P-16:0)","HMDB0008455","53479049","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/P-16:0)","PC(20:4(8Z,11Z,14Z,17Z)/P-16:0)","HMDB0008488","53479115","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
